duo,name,season,number_in_season,word_count
Homer vs Bart,Homer Simpson,26,9,1
Homer vs Bart,Bart Simpson,26,9,25
Homer vs Bart,Bart Simpson,26,9,4
Homer vs Bart,Bart Simpson,26,9,5
Homer vs Bart,Bart Simpson,26,9,7
Homer vs Bart,Homer Simpson,26,9,5
Homer vs Bart,Homer Simpson,26,9,4
Homer vs Bart,Homer Simpson,26,9,8
Homer vs Bart,Homer Simpson,26,9,15
Homer vs Bart,Homer Simpson,26,9,13
Homer vs Bart,Homer Simpson,26,9,6
Homer vs Bart,Homer Simpson,26,9,19
Homer vs Bart,Homer Simpson,26,9,4
Homer vs Bart,Homer Simpson,26,9,12
Homer vs Bart,Homer Simpson,26,9,2
Homer vs Bart,Homer Simpson,26,9,7
Homer vs Bart,Homer Simpson,26,9,8
Homer vs Bart,Homer Simpson,26,9,10
Homer vs Bart,Bart Simpson,26,9,13
Homer vs Bart,Homer Simpson,26,9,2
Homer vs Bart,Homer Simpson,26,9,11
Homer vs Bart,Homer Simpson,26,9,40
Homer vs Bart,Homer Simpson,26,9,5
Homer vs Bart,Homer Simpson,26,9,9
Homer vs Bart,Homer Simpson,26,9,3
Homer vs Bart,Homer Simpson,26,9,2
Homer vs Bart,Homer Simpson,26,9,19
Homer vs Bart,Homer Simpson,26,9,1
Homer vs Bart,Homer Simpson,26,9,22
Homer vs Bart,Homer Simpson,26,9,12
Homer vs Bart,Homer Simpson,26,9,7
Homer vs Bart,Homer Simpson,26,9,19
Homer vs Bart,Bart Simpson,26,9,6
Homer vs Bart,Bart Simpson,26,9,20
Homer vs Bart,Bart Simpson,26,9,4
Homer vs Bart,Bart Simpson,26,9,5
Homer vs Bart,Bart Simpson,26,9,3
Homer vs Bart,Homer Simpson,26,9,5
Homer vs Bart,Homer Simpson,26,10,1
Homer vs Bart,Homer Simpson,26,10,1
Homer vs Bart,Homer Simpson,26,10,4
Homer vs Bart,Homer Simpson,26,10,2
Homer vs Bart,Homer Simpson,26,10,3
Homer vs Bart,Bart Simpson,26,10,2
Homer vs Bart,Homer Simpson,26,10,2
Homer vs Bart,Homer Simpson,26,10,11
Homer vs Bart,Homer Simpson,26,10,4
Homer vs Bart,Homer Simpson,26,10,6
Homer vs Bart,Homer Simpson,26,10,16
Homer vs Bart,Bart Simpson,26,10,3
Homer vs Bart,Bart Simpson,26,10,2
Homer vs Bart,Bart Simpson,26,10,4
Homer vs Bart,Bart Simpson,26,10,3
Homer vs Bart,Bart Simpson,26,10,4
Homer vs Bart,Homer Simpson,26,10,32
Homer vs Bart,Bart Simpson,26,10,10
Homer vs Bart,Homer Simpson,26,10,14
Homer vs Bart,Bart Simpson,26,10,12
Homer vs Bart,Homer Simpson,26,10,19
Homer vs Bart,Homer Simpson,26,10,8
Homer vs Bart,Homer Simpson,26,10,4
Homer vs Bart,Homer Simpson,26,10,1
Homer vs Bart,Homer Simpson,26,10,2
Homer vs Bart,Homer Simpson,26,10,5
Homer vs Bart,Homer Simpson,26,10,2
Homer vs Bart,Homer Simpson,26,10,16
Homer vs Bart,Homer Simpson,26,10,2
Homer vs Bart,Homer Simpson,26,10,6
Homer vs Bart,Homer Simpson,26,10,13
Homer vs Bart,Homer Simpson,26,10,22
Homer vs Bart,Homer Simpson,26,10,13
Homer vs Bart,Bart Simpson,26,10,4
Homer vs Bart,Homer Simpson,26,10,13
Homer vs Bart,Homer Simpson,26,10,6
Homer vs Bart,Homer Simpson,26,10,7
Homer vs Bart,Homer Simpson,26,10,2
Homer vs Bart,Homer Simpson,26,10,8
Homer vs Bart,Homer Simpson,26,10,8
Homer vs Bart,Homer Simpson,26,10,10
Homer vs Bart,Homer Simpson,26,10,2
Homer vs Bart,Homer Simpson,26,10,3
Homer vs Bart,Homer Simpson,26,10,1
Homer vs Bart,Bart Simpson,26,10,11
Homer vs Bart,Bart Simpson,26,10,16
Homer vs Bart,Homer Simpson,26,10,5
Homer vs Bart,Homer Simpson,26,10,1
Homer vs Bart,Homer Simpson,26,10,2
Homer vs Bart,Homer Simpson,26,10,7
Homer vs Bart,Homer Simpson,26,10,6
Homer vs Bart,Homer Simpson,26,10,14
Homer vs Bart,Bart Simpson,26,10,8
Homer vs Bart,Homer Simpson,26,10,6
Homer vs Bart,Homer Simpson,26,10,8
Homer vs Bart,Homer Simpson,26,10,6
Homer vs Bart,Homer Simpson,26,10,10
Homer vs Bart,Homer Simpson,26,10,16
Homer vs Bart,Homer Simpson,26,10,4
Homer vs Bart,Bart Simpson,26,10,17
Homer vs Bart,Homer Simpson,26,10,7
Homer vs Bart,Homer Simpson,26,10,5
Homer vs Bart,Homer Simpson,26,10,9
Homer vs Bart,Homer Simpson,26,10,15
Homer vs Bart,Homer Simpson,26,10,4
Homer vs Bart,Homer Simpson,26,10,13
Homer vs Bart,Homer Simpson,26,10,6
Homer vs Bart,Homer Simpson,26,10,6
Homer vs Bart,Homer Simpson,26,10,2
Homer vs Bart,Homer Simpson,26,10,19
Homer vs Bart,Homer Simpson,26,10,5
Homer vs Bart,Homer Simpson,26,10,10
Homer vs Bart,Homer Simpson,26,10,2
Homer vs Bart,Homer Simpson,26,10,2
Homer vs Bart,Homer Simpson,26,10,4
Homer vs Bart,Bart Simpson,26,10,6
Homer vs Bart,Homer Simpson,26,10,8
Homer vs Bart,Bart Simpson,26,10,5
Homer vs Bart,Homer Simpson,26,10,12
Homer vs Bart,Bart Simpson,26,10,7
Homer vs Bart,Homer Simpson,26,11,6
Homer vs Bart,Homer Simpson,26,10,8
Homer vs Bart,Homer Simpson,26,11,27
Homer vs Bart,Homer Simpson,26,11,13
Homer vs Bart,Homer Simpson,26,11,7
Homer vs Bart,Homer Simpson,26,11,11
Homer vs Bart,Homer Simpson,26,11,13
Homer vs Bart,Homer Simpson,26,11,9
Homer vs Bart,Homer Simpson,26,11,11
Homer vs Bart,Homer Simpson,26,11,18
Homer vs Bart,Homer Simpson,26,11,10
Homer vs Bart,Homer Simpson,26,11,17
Homer vs Bart,Homer Simpson,26,11,12
Homer vs Bart,Homer Simpson,26,11,11
Homer vs Bart,Homer Simpson,26,11,36
Homer vs Bart,Homer Simpson,26,11,7
Homer vs Bart,Homer Simpson,26,11,1
Homer vs Bart,Homer Simpson,26,11,14
Homer vs Bart,Bart Simpson,26,11,3
Homer vs Bart,Homer Simpson,26,11,28
Homer vs Bart,Homer Simpson,26,11,7
Homer vs Bart,Homer Simpson,26,11,12
Homer vs Bart,Homer Simpson,26,11,18
Homer vs Bart,Homer Simpson,26,11,6
Homer vs Bart,Homer Simpson,26,11,24
Homer vs Bart,Homer Simpson,26,11,7
Homer vs Bart,Homer Simpson,26,11,12
Homer vs Bart,Homer Simpson,26,11,10
Homer vs Bart,Homer Simpson,26,11,4
Homer vs Bart,Homer Simpson,26,11,8
Homer vs Bart,Bart Simpson,26,11,12
Homer vs Bart,Homer Simpson,26,11,8
Homer vs Bart,Homer Simpson,26,11,15
Homer vs Bart,Homer Simpson,26,11,1
Homer vs Bart,Homer Simpson,26,11,2
Homer vs Bart,Homer Simpson,26,11,10
Homer vs Bart,Homer Simpson,26,11,15
Homer vs Bart,Homer Simpson,26,11,3
Homer vs Bart,Homer Simpson,26,11,3
Homer vs Bart,Homer Simpson,26,11,3
Homer vs Bart,Homer Simpson,26,11,3
Homer vs Bart,Homer Simpson,26,11,3
Homer vs Bart,Homer Simpson,26,11,4
Homer vs Bart,Bart Simpson,26,11,3
Homer vs Bart,Homer Simpson,26,11,12
Homer vs Bart,Bart Simpson,26,11,15
Homer vs Bart,Homer Simpson,26,11,2
Homer vs Bart,Homer Simpson,26,11,3
Homer vs Bart,Homer Simpson,26,11,1
Homer vs Bart,Homer Simpson,26,11,1
Homer vs Bart,Bart Simpson,26,11,10
Homer vs Bart,Bart Simpson,26,11,9
Homer vs Bart,Homer Simpson,26,11,6
Homer vs Bart,Bart Simpson,26,11,2
Homer vs Bart,Homer Simpson,26,11,5
Homer vs Bart,Homer Simpson,26,11,4
Homer vs Bart,Homer Simpson,26,11,4
Homer vs Bart,Homer Simpson,26,11,4
Homer vs Bart,Homer Simpson,26,11,12
Homer vs Bart,Homer Simpson,26,11,3
Homer vs Bart,Bart Simpson,26,11,6
Homer vs Bart,Homer Simpson,26,11,11
Homer vs Bart,Bart Simpson,26,11,6
Homer vs Bart,Bart Simpson,26,11,13
Homer vs Bart,Homer Simpson,26,11,6
Homer vs Bart,Homer Simpson,26,11,6
Homer vs Bart,Homer Simpson,26,11,22
Homer vs Bart,Homer Simpson,26,11,9
Homer vs Bart,Bart Simpson,26,11,3
Homer vs Bart,Bart Simpson,26,11,16
Homer vs Bart,Bart Simpson,26,11,10
Homer vs Bart,Homer Simpson,26,11,3
Homer vs Bart,Bart Simpson,26,11,3
Homer vs Bart,Homer Simpson,26,11,2
Homer vs Bart,Homer Simpson,26,11,3
Homer vs Bart,Bart Simpson,26,11,16
Homer vs Bart,Homer Simpson,26,11,3
Homer vs Bart,Homer Simpson,26,11,18
Homer vs Bart,Bart Simpson,26,11,12
Homer vs Bart,Homer Simpson,26,11,31
Homer vs Bart,Homer Simpson,26,11,6
Homer vs Bart,Bart Simpson,26,11,25
Homer vs Bart,Bart Simpson,26,11,1
Homer vs Bart,Bart Simpson,26,11,10
Homer vs Bart,Bart Simpson,26,11,17
Homer vs Bart,Bart Simpson,26,11,5
Homer vs Bart,Bart Simpson,26,11,3
Homer vs Bart,Homer Simpson,26,11,1
Homer vs Bart,Homer Simpson,26,11,15
Homer vs Bart,Homer Simpson,26,11,6
Homer vs Bart,Homer Simpson,26,11,8
Homer vs Bart,Homer Simpson,26,11,1
Homer vs Bart,Homer Simpson,26,11,19
Homer vs Bart,Homer Simpson,26,11,16
Homer vs Bart,Bart Simpson,26,11,12
Homer vs Bart,Homer Simpson,26,11,4
Homer vs Bart,Bart Simpson,26,11,9
Homer vs Bart,Homer Simpson,26,11,28
Homer vs Bart,Bart Simpson,26,11,3
Homer vs Bart,Bart Simpson,26,11,9
Homer vs Bart,Bart Simpson,26,11,14
Homer vs Bart,Bart Simpson,26,11,4
Homer vs Bart,Bart Simpson,26,11,12
Homer vs Bart,Homer Simpson,26,11,2
Homer vs Bart,Homer Simpson,26,11,10
Homer vs Bart,Bart Simpson,26,11,12
Homer vs Bart,Bart Simpson,26,11,5
Homer vs Bart,Homer Simpson,26,11,5
Homer vs Bart,Bart Simpson,26,11,2
Homer vs Bart,Homer Simpson,26,11,24
Homer vs Bart,Homer Simpson,26,11,30
Homer vs Bart,Homer Simpson,26,11,5
Homer vs Bart,Homer Simpson,26,11,5
Homer vs Bart,Bart Simpson,26,11,8
Homer vs Bart,Homer Simpson,26,11,17
Homer vs Bart,Bart Simpson,26,11,3
Homer vs Bart,Homer Simpson,26,11,8
Homer vs Bart,Bart Simpson,26,11,12
Homer vs Bart,Homer Simpson,26,11,16
Homer vs Bart,Homer Simpson,26,11,9
Homer vs Bart,Bart Simpson,26,11,2
Homer vs Bart,Homer Simpson,26,11,3
Homer vs Bart,Homer Simpson,26,11,5
Homer vs Bart,Homer Simpson,26,11,7
Homer vs Bart,Homer Simpson,26,12,2
Homer vs Bart,Homer Simpson,26,12,18
Homer vs Bart,Homer Simpson,26,12,7
Homer vs Bart,Homer Simpson,26,12,3
Homer vs Bart,Bart Simpson,26,12,8
Homer vs Bart,Bart Simpson,26,12,1
Homer vs Bart,Homer Simpson,26,12,5
Homer vs Bart,Homer Simpson,26,12,17
Homer vs Bart,Homer Simpson,26,12,3
Homer vs Bart,Homer Simpson,26,12,8
Homer vs Bart,Homer Simpson,26,12,9
Homer vs Bart,Homer Simpson,26,12,1
Homer vs Bart,Homer Simpson,26,12,16
Homer vs Bart,Homer Simpson,26,12,1
Homer vs Bart,Homer Simpson,26,12,12
Homer vs Bart,Bart Simpson,26,12,1
Homer vs Bart,Homer Simpson,26,12,9
Homer vs Bart,Bart Simpson,26,12,13
Homer vs Bart,Homer Simpson,26,12,1
Homer vs Bart,Homer Simpson,26,12,23
Homer vs Bart,Homer Simpson,26,12,1
Homer vs Bart,Homer Simpson,26,12,13
Homer vs Bart,Homer Simpson,26,12,16
Homer vs Bart,Homer Simpson,26,12,3
Homer vs Bart,Homer Simpson,26,12,16
Homer vs Bart,Homer Simpson,26,12,12
Homer vs Bart,Homer Simpson,26,12,16
Homer vs Bart,Homer Simpson,26,12,9
Homer vs Bart,Homer Simpson,26,12,15
Homer vs Bart,Homer Simpson,26,12,1
Homer vs Bart,Homer Simpson,26,12,8
Homer vs Bart,Homer Simpson,26,12,7
Homer vs Bart,Homer Simpson,26,12,4
Homer vs Bart,Homer Simpson,26,12,1
Homer vs Bart,Homer Simpson,26,12,2
Homer vs Bart,Homer Simpson,26,12,2
Homer vs Bart,Homer Simpson,26,12,5
Homer vs Bart,Homer Simpson,26,12,13
Homer vs Bart,Homer Simpson,26,12,9
Homer vs Bart,Homer Simpson,26,12,8
Homer vs Bart,Homer Simpson,26,12,10
Homer vs Bart,Homer Simpson,26,12,15
Homer vs Bart,Homer Simpson,26,12,16
Homer vs Bart,Homer Simpson,26,12,19
Homer vs Bart,Homer Simpson,26,12,7
Homer vs Bart,Homer Simpson,26,12,9
Homer vs Bart,Homer Simpson,26,12,7
Homer vs Bart,Homer Simpson,26,12,10
Homer vs Bart,Bart Simpson,26,12,2
Homer vs Bart,Bart Simpson,26,12,5
Homer vs Bart,Homer Simpson,26,12,9
Homer vs Bart,Homer Simpson,26,12,3
Homer vs Bart,Homer Simpson,26,12,51
Homer vs Bart,Homer Simpson,26,12,8
Homer vs Bart,Homer Simpson,26,12,5
Homer vs Bart,Homer Simpson,26,12,22
Homer vs Bart,Homer Simpson,26,12,25
Homer vs Bart,Homer Simpson,26,12,8
Homer vs Bart,Homer Simpson,26,12,51
Homer vs Bart,Homer Simpson,26,12,5
Homer vs Bart,Homer Simpson,26,12,21
Homer vs Bart,Homer Simpson,26,12,13
Homer vs Bart,Bart Simpson,26,12,7
Homer vs Bart,Bart Simpson,26,12,2
Homer vs Bart,Homer Simpson,26,12,16
Homer vs Bart,Homer Simpson,26,12,1
Homer vs Bart,Homer Simpson,26,12,14
Homer vs Bart,Homer Simpson,26,13,7
Homer vs Bart,Homer Simpson,26,13,15
Homer vs Bart,Bart Simpson,26,13,2
Homer vs Bart,Bart Simpson,26,13,3
Homer vs Bart,Bart Simpson,26,13,2
Homer vs Bart,Bart Simpson,26,13,4
Homer vs Bart,Bart Simpson,26,13,14
Homer vs Bart,Bart Simpson,26,13,19
Homer vs Bart,Homer Simpson,26,13,2
Homer vs Bart,Bart Simpson,26,13,6
Homer vs Bart,Bart Simpson,26,13,22
Homer vs Bart,Homer Simpson,26,13,4
Homer vs Bart,Bart Simpson,26,13,7
Homer vs Bart,Homer Simpson,26,13,1
Homer vs Bart,Bart Simpson,26,13,13
Homer vs Bart,Bart Simpson,26,13,9
Homer vs Bart,Homer Simpson,26,13,4
Homer vs Bart,Homer Simpson,26,13,6
Homer vs Bart,Homer Simpson,26,13,5
Homer vs Bart,Bart Simpson,26,13,6
Homer vs Bart,Bart Simpson,26,13,6
Homer vs Bart,Bart Simpson,26,13,6
Homer vs Bart,Bart Simpson,26,13,6
Homer vs Bart,Homer Simpson,26,13,3
Homer vs Bart,Homer Simpson,26,13,6
Homer vs Bart,Homer Simpson,26,13,2
Homer vs Bart,Homer Simpson,26,13,4
Homer vs Bart,Homer Simpson,26,13,3
Homer vs Bart,Homer Simpson,26,13,1
Homer vs Bart,Homer Simpson,26,13,10
Homer vs Bart,Homer Simpson,26,13,9
Homer vs Bart,Homer Simpson,26,13,25
Homer vs Bart,Homer Simpson,26,13,9
Homer vs Bart,Homer Simpson,26,13,2
Homer vs Bart,Homer Simpson,26,13,1
Homer vs Bart,Homer Simpson,26,13,3
Homer vs Bart,Homer Simpson,26,13,8
Homer vs Bart,Homer Simpson,26,13,9
Homer vs Bart,Homer Simpson,26,13,5
Homer vs Bart,Homer Simpson,26,13,14
Homer vs Bart,Homer Simpson,26,13,14
Homer vs Bart,Homer Simpson,26,13,2
Homer vs Bart,Homer Simpson,26,13,3
Homer vs Bart,Homer Simpson,26,13,4
Homer vs Bart,Homer Simpson,26,13,1
Homer vs Bart,Homer Simpson,26,13,3
Homer vs Bart,Homer Simpson,26,13,9
Homer vs Bart,Homer Simpson,26,13,19
Homer vs Bart,Homer Simpson,26,13,10
Homer vs Bart,Homer Simpson,26,13,15
Homer vs Bart,Homer Simpson,26,13,19
Homer vs Bart,Homer Simpson,26,13,23
Homer vs Bart,Homer Simpson,26,13,39
Homer vs Bart,Homer Simpson,26,13,12
Homer vs Bart,Homer Simpson,26,13,8
Homer vs Bart,Homer Simpson,26,13,3
Homer vs Bart,Homer Simpson,26,13,18
Homer vs Bart,Homer Simpson,26,13,2
Homer vs Bart,Homer Simpson,26,13,6
Homer vs Bart,Homer Simpson,26,13,6
Homer vs Bart,Homer Simpson,26,13,11
Homer vs Bart,Homer Simpson,26,13,9
Homer vs Bart,Bart Simpson,26,13,3
Homer vs Bart,Bart Simpson,26,13,6
Homer vs Bart,Bart Simpson,26,13,21
Homer vs Bart,Bart Simpson,26,13,15
Homer vs Bart,Bart Simpson,26,13,11
Homer vs Bart,Homer Simpson,26,13,6
Homer vs Bart,Bart Simpson,26,13,3
Homer vs Bart,Bart Simpson,26,13,5
Homer vs Bart,Bart Simpson,26,13,12
Homer vs Bart,Bart Simpson,26,13,6
Homer vs Bart,Homer Simpson,26,13,15
Homer vs Bart,Homer Simpson,26,13,12
Homer vs Bart,Homer Simpson,26,13,15
Homer vs Bart,Homer Simpson,26,13,17
Homer vs Bart,Homer Simpson,26,13,2
Homer vs Bart,Homer Simpson,26,13,41
Homer vs Bart,Homer Simpson,26,13,8
Homer vs Bart,Homer Simpson,26,13,8
Homer vs Bart,Homer Simpson,26,13,11
Homer vs Bart,Homer Simpson,26,13,13
Homer vs Bart,Homer Simpson,26,13,16
Homer vs Bart,Homer Simpson,26,13,2
Homer vs Bart,Bart Simpson,26,15,11
Homer vs Bart,Homer Simpson,26,15,25
Homer vs Bart,Bart Simpson,26,15,3
Homer vs Bart,Homer Simpson,26,15,3
Homer vs Bart,Homer Simpson,26,15,22
Homer vs Bart,Homer Simpson,26,15,6
Homer vs Bart,Homer Simpson,26,15,8
Homer vs Bart,Homer Simpson,26,15,18
Homer vs Bart,Homer Simpson,26,15,13
Homer vs Bart,Homer Simpson,26,15,21
Homer vs Bart,Homer Simpson,26,15,16
Homer vs Bart,Homer Simpson,26,15,21
Homer vs Bart,Homer Simpson,26,15,4
Homer vs Bart,Homer Simpson,26,15,15
Homer vs Bart,Homer Simpson,26,15,4
Homer vs Bart,Homer Simpson,26,15,7
Homer vs Bart,Homer Simpson,26,15,6
Homer vs Bart,Homer Simpson,26,15,2
Homer vs Bart,Homer Simpson,26,15,3
Homer vs Bart,Homer Simpson,26,15,2
Homer vs Bart,Homer Simpson,26,15,14
Homer vs Bart,Homer Simpson,26,15,10
Homer vs Bart,Homer Simpson,26,15,2
Homer vs Bart,Homer Simpson,26,15,13
Homer vs Bart,Homer Simpson,26,15,28
Homer vs Bart,Homer Simpson,26,15,2
Homer vs Bart,Homer Simpson,26,15,18
Homer vs Bart,Homer Simpson,26,15,10
Homer vs Bart,Homer Simpson,26,15,23
Homer vs Bart,Homer Simpson,26,15,15
Homer vs Bart,Homer Simpson,26,15,7
Homer vs Bart,Homer Simpson,26,15,22
Homer vs Bart,Homer Simpson,26,15,7
Homer vs Bart,Homer Simpson,26,15,7
Homer vs Bart,Bart Simpson,26,16,21
Homer vs Bart,Homer Simpson,26,16,18
Homer vs Bart,Bart Simpson,26,16,5
Homer vs Bart,Bart Simpson,26,16,2
Homer vs Bart,Bart Simpson,26,16,7
Homer vs Bart,Homer Simpson,26,16,7
Homer vs Bart,Homer Simpson,26,16,1
Homer vs Bart,Homer Simpson,26,16,4
Homer vs Bart,Homer Simpson,26,16,21
Homer vs Bart,Homer Simpson,26,16,5
Homer vs Bart,Homer Simpson,26,16,12
Homer vs Bart,Homer Simpson,26,16,14
Homer vs Bart,Homer Simpson,26,16,14
Homer vs Bart,Bart Simpson,26,16,3
Homer vs Bart,Bart Simpson,26,16,4
Homer vs Bart,Bart Simpson,26,16,6
Homer vs Bart,Bart Simpson,26,16,5
Homer vs Bart,Bart Simpson,26,16,13
Homer vs Bart,Homer Simpson,26,16,17
Homer vs Bart,Homer Simpson,26,16,34
Homer vs Bart,Homer Simpson,26,16,12
Homer vs Bart,Homer Simpson,26,16,13
Homer vs Bart,Homer Simpson,26,16,9
Homer vs Bart,Homer Simpson,26,16,5
Homer vs Bart,Homer Simpson,26,16,12
Homer vs Bart,Homer Simpson,26,16,6
Homer vs Bart,Homer Simpson,26,16,8
Homer vs Bart,Homer Simpson,26,16,9
Homer vs Bart,Homer Simpson,26,16,6
Homer vs Bart,Homer Simpson,26,16,4
Homer vs Bart,Homer Simpson,26,16,27
Homer vs Bart,Homer Simpson,26,16,9
Homer vs Bart,Homer Simpson,26,16,2
Homer vs Bart,Homer Simpson,26,16,10
Homer vs Bart,Homer Simpson,26,16,21
Homer vs Bart,Homer Simpson,26,16,10
Homer vs Bart,Homer Simpson,13,5,5
Homer vs Bart,Homer Simpson,3,8,3
Homer vs Bart,Homer Simpson,3,8,4
Homer vs Bart,Homer Simpson,3,8,4
Homer vs Bart,Homer Simpson,4,8,9
Homer vs Bart,Homer Simpson,4,8,1
Homer vs Bart,Homer Simpson,6,10,13
Homer vs Bart,Homer Simpson,7,8,4
Homer vs Bart,Homer Simpson,7,8,3
Homer vs Bart,Homer Simpson,7,8,6
Homer vs Bart,Homer Simpson,7,8,2
Homer vs Bart,Homer Simpson,7,8,3
Homer vs Bart,Homer Simpson,10,6,12
Homer vs Bart,Homer Simpson,10,6,8
Homer vs Bart,Homer Simpson,10,6,7
Homer vs Bart,Homer Simpson,13,5,4
Homer vs Bart,Homer Simpson,13,5,4
Homer vs Bart,Homer Simpson,13,5,3
Homer vs Bart,Homer Simpson,13,5,2
Homer vs Bart,Homer Simpson,13,5,5
Homer vs Bart,Homer Simpson,13,5,7
Homer vs Bart,Homer Simpson,13,5,6
Homer vs Bart,Homer Simpson,14,17,3
Homer vs Bart,Homer Simpson,14,17,16
Homer vs Bart,Homer Simpson,14,17,10
Homer vs Bart,Homer Simpson,14,17,12
Homer vs Bart,Homer Simpson,14,17,8
Homer vs Bart,Homer Simpson,14,17,17
Homer vs Bart,Homer Simpson,19,11,10
Homer vs Bart,Homer Simpson,19,11,9
Homer vs Bart,Homer Simpson,19,11,12
Homer vs Bart,Homer Simpson,19,11,8
Homer vs Bart,Homer Simpson,19,11,9
Homer vs Bart,Homer Simpson,19,11,23
Homer vs Bart,Homer Simpson,19,11,25
Homer vs Bart,Homer Simpson,19,11,12
Homer vs Bart,Homer Simpson,19,11,5
Homer vs Bart,Homer Simpson,19,11,5
Homer vs Bart,Homer Simpson,19,11,3
Homer vs Bart,Homer Simpson,19,11,8
Homer vs Bart,Homer Simpson,19,11,10
Homer vs Bart,Homer Simpson,19,11,9
Homer vs Bart,Homer Simpson,19,11,7
Homer vs Bart,Homer Simpson,19,11,9
Homer vs Bart,Homer Simpson,19,11,18
Homer vs Bart,Homer Simpson,19,11,28
Homer vs Bart,Homer Simpson,19,11,14
Homer vs Bart,Homer Simpson,19,11,7
Homer vs Bart,Homer Simpson,19,11,13
Homer vs Bart,Homer Simpson,19,11,8
Homer vs Bart,Homer Simpson,19,11,28
Homer vs Bart,Homer Simpson,19,11,1
Homer vs Bart,Homer Simpson,19,11,34
Homer vs Bart,Homer Simpson,19,11,10
Homer vs Bart,Homer Simpson,19,11,12
Homer vs Bart,Homer Simpson,19,11,12
Homer vs Bart,Homer Simpson,19,11,1
Homer vs Bart,Homer Simpson,19,11,2
Homer vs Bart,Homer Simpson,19,11,21
Homer vs Bart,Homer Simpson,19,11,35
Homer vs Bart,Homer Simpson,19,11,1
Homer vs Bart,Homer Simpson,19,11,30
Homer vs Bart,Homer Simpson,19,11,5
Homer vs Bart,Homer Simpson,19,11,4
Homer vs Bart,Homer Simpson,19,11,3
Homer vs Bart,Homer Simpson,19,11,3
Homer vs Bart,Homer Simpson,19,11,7
Homer vs Bart,Homer Simpson,19,11,12
Homer vs Bart,Homer Simpson,19,11,21
Homer vs Bart,Homer Simpson,19,11,11
Homer vs Bart,Homer Simpson,19,11,13
Homer vs Bart,Homer Simpson,19,11,30
Homer vs Bart,Homer Simpson,19,11,5
Homer vs Bart,Homer Simpson,19,11,3
Homer vs Bart,Homer Simpson,19,11,4
Homer vs Bart,Homer Simpson,19,11,15
Homer vs Bart,Homer Simpson,19,11,30
Homer vs Bart,Homer Simpson,19,11,1
Homer vs Bart,Homer Simpson,22,17,3
Homer vs Bart,Homer Simpson,24,8,6
Homer vs Bart,Homer Simpson,24,8,12
Homer vs Bart,Homer Simpson,24,8,10
Homer vs Bart,Homer Simpson,24,8,5
Homer vs Bart,Homer Simpson,24,8,5
Homer vs Bart,Homer Simpson,24,8,10
Homer vs Bart,Homer Simpson,24,8,5
Homer vs Bart,Homer Simpson,24,8,9
Homer vs Bart,Homer Simpson,24,8,2
Homer vs Bart,Homer Simpson,24,8,1
Homer vs Bart,Homer Simpson,4,9,8
Homer vs Bart,Homer Simpson,4,9,11
Homer vs Bart,Homer Simpson,9,6,4
Homer vs Bart,Homer Simpson,16,4,15
Homer vs Bart,Homer Simpson,17,19,14
Homer vs Bart,Homer Simpson,17,19,14
Homer vs Bart,Homer Simpson,20,10,2
Homer vs Bart,Homer Simpson,20,10,20
Homer vs Bart,Homer Simpson,20,10,22
Homer vs Bart,Homer Simpson,20,10,7
Homer vs Bart,Homer Simpson,20,10,16
Homer vs Bart,Homer Simpson,20,10,2
Homer vs Bart,Homer Simpson,20,10,9
Homer vs Bart,Homer Simpson,20,10,5
Homer vs Bart,Homer Simpson,22,20,9
Homer vs Bart,Homer Simpson,22,20,10
Homer vs Bart,Homer Simpson,22,20,8
Homer vs Bart,Homer Simpson,24,2,3
Homer vs Bart,Homer Simpson,24,2,3
Homer vs Bart,Homer Simpson,24,2,10
Homer vs Bart,Homer Simpson,24,2,4
Homer vs Bart,Homer Simpson,24,2,4
Homer vs Bart,Homer Simpson,24,2,3
Homer vs Bart,Homer Simpson,24,2,11
Homer vs Bart,Homer Simpson,24,2,9
Homer vs Bart,Homer Simpson,24,2,1
Homer vs Bart,Homer Simpson,24,2,13
Homer vs Bart,Homer Simpson,24,2,3
Homer vs Bart,Homer Simpson,24,2,17
Homer vs Bart,Homer Simpson,24,2,5
Homer vs Bart,Homer Simpson,24,2,13
Homer vs Bart,Homer Simpson,24,2,17
Homer vs Bart,Homer Simpson,24,2,13
Homer vs Bart,Bart Simpson,16,15,9
Homer vs Bart,Bart Simpson,16,15,10
Homer vs Bart,Bart Simpson,16,15,6
Homer vs Bart,Bart Simpson,16,15,7
Homer vs Bart,Bart Simpson,16,15,35
Homer vs Bart,Bart Simpson,16,15,1
Homer vs Bart,Bart Simpson,16,15,6
Homer vs Bart,Bart Simpson,16,15,14
Homer vs Bart,Bart Simpson,16,15,10
Homer vs Bart,Bart Simpson,16,15,20
Homer vs Bart,Bart Simpson,16,15,6
Homer vs Bart,Bart Simpson,16,15,8
Homer vs Bart,Bart Simpson,16,15,5
Homer vs Bart,Bart Simpson,16,15,22
Homer vs Bart,Bart Simpson,16,15,9
Homer vs Bart,Bart Simpson,16,15,6
Homer vs Bart,Bart Simpson,16,15,5
Homer vs Bart,Bart Simpson,16,15,4
Homer vs Bart,Bart Simpson,16,15,12
Homer vs Bart,Bart Simpson,16,15,8
Homer vs Bart,Bart Simpson,16,15,2
Homer vs Bart,Bart Simpson,16,15,13
